mission_time,x,y,z,magnitude
5500.29,-110.00000000000001,60.0,20.0,126.88577540449522
5500.3,-110.00000000000001,60.0,20.0,126.88577540449522
5500.31,-120.0,60.0,20.0,135.64659966250537
5500.319,-120.0,60.0,10.0,134.53624047073708
5500.34,-130.0,60.0,0.0,143.17821063276358
5500.35,-140.0,60.0,0.0,152.31546211727814
5500.36,-140.0,60.0,0.0,152.31546211727814
5500.37,-150.0,60.0,0.0,161.55494421403512
5500.38,-150.0,60.0,0.0,161.55494421403512
5500.39,-160.0,60.0,-10.0,171.17242768623692
5500.4,-170.0,60.0,-10.0,180.55470085267785
5500.41,-170.0,60.0,-10.0,180.55470085267785
5500.42,-180.0,60.0,-20.0,190.7878402833891
5500.43,-180.0,50.0,-20.0,187.88294228055935
5500.44,-180.0,50.0,-20.0,187.88294228055935
5500.45,-190.0,50.0,-30.0,198.7460691435179
5500.46,-190.0,50.0,-30.0,198.7460691435179
5500.47,-190.0,40.0,-30.0,196.468827043885
5500.48,-200.0,40.0,-30.0,206.15528128088303
5500.49,-200.0,40.0,-30.0,206.15528128088303
5500.5,-200.0,30.0,-40.0,206.15528128088303
5500.51,-210.0,30.0,-40.0,215.87033144922904
5500.52,-210.0,20.0,-40.0,214.70910553583892
5500.53,-210.0,20.0,-40.0,214.70910553583892
5500.54,-210.0,20.0,-40.0,214.70910553583892
5500.55,-220.00000000000003,10.0,-40.0,223.83029285599392
5500.56,-220.00000000000003,10.0,-40.0,223.83029285599392
5500.57,-220.00000000000003,0.0,-40.0,223.60679774997897
5500.58,-220.00000000000003,0.0,-50.0,225.61028345356954
5500.6,-229.99999999999997,0.0,-50.0,235.37204591879637
5500.61,-229.99999999999997,0.0,-50.0,235.37204591879637
5500.62,-229.99999999999997,0.0,-50.0,235.37204591879637
5500.63,-229.99999999999997,0.0,-50.0,235.37204591879637
5500.64,-229.99999999999997,0.0,-50.0,235.37204591879637
5500.65,-229.99999999999997,0.0,-50.0,235.37204591879637
5500.66,-229.99999999999997,0.0,-50.0,235.37204591879637
5500.67,-229.99999999999997,0.0,-50.0,235.37204591879637
5500.68,-229.99999999999997,0.0,-50.0,235.37204591879637
5500.69,-229.99999999999997,0.0,-50.0,235.37204591879637
5500.71,-229.99999999999997,0.0,-50.0,235.37204591879637
5500.72,-229.99999999999997,0.0,-40.0,233.452350598575
5500.73,-220.00000000000003,10.0,-40.0,223.83029285599392
5500.74,-220.00000000000003,10.0,-40.0,223.83029285599392
5500.75,-220.00000000000003,10.0,-30.0,222.2611077089287
5500.76,-229.99999999999997,20.0,-30.0,232.8089345364563
5500.77,-240.0,20.0,-10.0,241.039415863879
5500.78,-240.0,20.0,-10.0,241.039415863879
5500.79,-240.0,20.0,0.0,240.83189157584593
5500.8,-240.0,20.0,0.0,240.83189157584593
5500.81,-240.0,10.0,10.0,240.41630560342614
5500.82,-240.0,10.0,20.0,241.039415863879
5500.83,-229.99999999999997,10.0,20.0,231.08440016582685
5500.84,-229.99999999999997,10.0,30.0,232.16373532487796
5500.85,-229.99999999999997,10.0,30.0,232.16373532487796
5500.87,-220.00000000000003,0.0,30.0,222.0360331117452
5500.88,-220.00000000000003,0.0,30.0,222.0360331117452
5500.89,-220.00000000000003,0.0,30.0,222.0360331117452
5500.9,-210.0,0.0,30.0,212.13203435596424
5500.91,-210.0,0.0,30.0,212.13203435596424
5500.92,-200.0,-10.0,20.0,201.24611797498102
5500.93,-190.0,-20.0,20.0,192.09372712298546
5500.94,-190.0,-20.0,10.0,191.3112646970899
5500.95,-180.0,-30.0,10.0,182.75666882497063
5500.959,-170.0,-30.0,0.0,172.6267650163207
5500.97,-160.0,-30.0,0.0,162.7882059609971
5500.98,-160.0,-30.0,-10.0,163.09506430300092
5500.99,-150.0,-40.0,-10.0,155.56349186104046
5501.0,-150.0,-30.0,-20.0,154.2724862054151
5501.01,-140.0,-30.0,-30.0,146.28738838327791
5501.02,-140.0,-30.0,-40.0,148.66068747318505
5501.03,-130.0,-30.0,-50.0,142.47806848775008
5501.04,-130.0,-30.0,-50.0,142.47806848775008
5501.05,-120.0,-30.0,-60.0,137.4772708486752
5501.06,-120.0,-30.0,-60.0,137.4772708486752
5501.07,-120.0,-20.0,-60.0,135.64659966250537
5501.08,-120.0,-20.0,-70.0,140.356688476182
5501.09,-120.0,-20.0,-70.0,140.356688476182
5501.1,-120.0,-20.0,-70.0,140.356688476182
5501.11,-120.0,-20.0,-70.0,140.356688476182
5501.13,-120.0,-20.0,-70.0,140.356688476182
5501.14,-120.0,-20.0,-70.0,140.356688476182
5501.15,-130.0,-20.0,-50.0,140.7124727947029
5501.16,-150.0,-30.0,-30.0,155.88457268119896
5501.17,-160.0,-40.0,-10.0,165.22711641858308
5501.18,-170.0,-40.0,0.0,174.64249196572982
5501.19,-170.0,-40.0,0.0,174.64249196572982
5501.2,-180.0,-50.0,0.0,186.81541692269408
5501.21,-180.0,-50.0,10.0,187.0828693386971
5501.22,-180.0,-50.0,10.0,187.0828693386971
5501.24,-170.0,-50.0,20.0,178.32554500127006
5501.25,-180.0,-50.0,30.0,189.208879284245
5501.26,-180.0,-60.0,30.0,192.09372712298546
5501.27,-180.0,-60.0,40.0,193.90719429665316
5501.28,-190.0,-60.0,50.0,205.42638584174136
5501.29,-190.0,-70.0,50.0,208.56653614614208
5501.3,-200.0,-70.0,60.0,220.22715545545242
5501.31,-200.0,-70.0,60.0,220.22715545545242
5501.32,-200.0,-80.0,60.0,223.60679774997897
5501.33,-190.0,-80.0,50.0,212.13203435596424
5501.34,-190.0,-80.0,50.0,212.13203435596424
5501.35,-190.0,-80.0,50.0,212.13203435596424
5501.36,-190.0,-80.0,40.0,210.0
5501.37,-180.0,-70.0,40.0,197.2308292331602
5501.38,-180.0,-60.0,40.0,193.90719429665316
5501.4,-150.0,-40.0,30.0,158.11388300841898
5501.41,-150.0,-30.0,30.0,155.88457268119896
5501.42,-140.0,-20.0,30.0,144.5683229480096
5501.43,-130.0,-10.0,30.0,133.7908816025965
5501.44,-120.0,0.0,30.0,123.69316876852984
5501.45,-120.0,0.0,30.0,123.69316876852984
5501.46,-120.0,10.0,30.0,124.09673645990856
5501.47,-120.0,20.0,30.0,125.29964086141668
5501.48,-120.0,20.0,30.0,125.29964086141668
5501.49,-130.0,30.0,30.0,136.74794331177344
5501.5,-140.0,40.0,30.0,148.66068747318505
5501.51,-140.0,40.0,30.0,148.66068747318505
5501.52,-150.0,40.0,30.0,158.11388300841898
5501.53,-150.0,50.0,30.0,160.93476939431082
5501.54,-150.0,50.0,20.0,159.37377450509226
5501.55,-160.0,60.0,20.0,172.04650534085255
5501.56,-160.0,60.0,20.0,172.04650534085255
5501.57,-160.0,60.0,20.0,172.04650534085255
5501.58,-160.0,60.0,20.0,172.04650534085255
5501.59,-160.0,60.0,20.0,172.04650534085255
5501.599,-160.0,60.0,20.0,172.04650534085255
5501.61,-160.0,60.0,20.0,172.04650534085255
5501.62,-160.0,60.0,20.0,172.04650534085255
5501.63,-160.0,60.0,20.0,172.04650534085255
5501.64,-160.0,50.0,20.0,168.8194301613413
5501.66,-170.0,30.0,10.0,172.9161646579058
5501.67,-180.0,20.0,10.0,181.38357147217056
5501.68,-180.0,10.0,10.0,180.55470085267788
5501.69,-190.0,10.0,0.0,190.2629759044045
5501.7,-190.0,0.0,0.0,190.0
5501.71,-190.0,0.0,0.0,190.0
5501.72,-190.0,0.0,0.0,190.0
5501.73,-190.0,0.0,0.0,190.0
5501.74,-190.0,-10.0,0.0,190.2629759044045
5501.75,-190.0,-10.0,0.0,190.2629759044045
5501.77,-180.0,-10.0,-10.0,180.55470085267788
5501.78,-180.0,-10.0,-10.0,180.55470085267788
5501.79,-180.0,-10.0,-10.0,180.55470085267788
5501.8,-170.0,-10.0,-20.0,171.46428199482244
5501.81,-170.0,-20.0,-20.0,172.33687939614086
5501.82,-160.0,-20.0,-30.0,164.0121946685673
5501.83,-160.0,-20.0,-30.0,164.0121946685673
5501.84,-150.0,-20.0,-40.0,156.52475842498527
5501.85,-150.0,-20.0,-40.0,156.52475842498527
5501.86,-150.0,-20.0,-40.0,156.52475842498527
5501.87,-150.0,-10.0,-50.0,158.42979517754858
5501.88,-150.0,-10.0,-50.0,158.42979517754858
5501.89,-150.0,-10.0,-50.0,158.42979517754858
5501.9,-150.0,-10.0,-50.0,158.42979517754858
5501.91,-150.0,-10.0,-50.0,158.42979517754858
5501.93,-140.0,-10.0,-50.0,148.9966442575134
5501.94,-140.0,-10.0,-50.0,148.9966442575134
5501.95,-140.0,-10.0,-50.0,148.9966442575134
5501.96,-140.0,-10.0,-50.0,148.9966442575134
5501.97,-140.0,-10.0,-50.0,148.9966442575134
5501.98,-140.0,-10.0,-50.0,148.9966442575134
5501.99,-140.0,-10.0,-50.0,148.9966442575134
5502.0,-140.0,0.0,-50.0,148.66068747318505
5502.01,-140.0,0.0,-50.0,148.66068747318505
5502.02,-140.0,0.0,-50.0,148.66068747318505
5502.03,-140.0,0.0,-50.0,148.66068747318505
5502.04,-130.0,0.0,-50.0,139.2838827718412
5502.05,-130.0,0.0,-50.0,139.2838827718412
5502.06,-130.0,0.0,-40.0,136.01470508735446
5502.07,-130.0,0.0,-40.0,136.01470508735446
5502.08,-130.0,0.0,-40.0,136.01470508735446
5502.09,-130.0,0.0,-40.0,136.01470508735446
5502.1,-130.0,0.0,-40.0,136.01470508735446
5502.11,-120.0,10.0,-40.0,126.88577540449519
5502.12,-120.0,10.0,-30.0,124.09673645990856
5502.13,-120.0,10.0,-30.0,124.09673645990856
5502.14,-120.0,10.0,-30.0,124.09673645990856
5502.15,-120.0,10.0,-30.0,124.09673645990856
5502.16,-120.0,10.0,-30.0,124.09673645990856
5502.18,-120.0,20.0,-30.0,125.29964086141668
5502.19,-120.0,20.0,-20.0,123.28828005937953
5502.2,-110.00000000000001,20.0,-20.0,113.57816691600549
5502.21,-110.00000000000001,20.0,-20.0,113.57816691600549
5502.22,-110.00000000000001,20.0,-20.0,113.57816691600549
5502.23,-110.00000000000001,20.0,-20.0,113.57816691600549
5502.239,-110.00000000000001,20.0,-20.0,113.57816691600549
5502.25,-110.00000000000001,20.0,-20.0,113.57816691600549
5502.26,-110.00000000000001,20.0,-20.0,113.57816691600549
5502.27,-110.00000000000001,20.0,-10.0,112.24972160321825
5502.28,-110.00000000000001,20.0,-10.0,112.24972160321825
5502.3,-110.00000000000001,20.0,-10.0,112.24972160321825
5502.31,-110.00000000000001,20.0,-10.0,112.24972160321825
5502.32,-100.0,20.0,0.0,101.9803902718557
5502.33,-100.0,20.0,0.0,101.9803902718557
5502.34,-100.0,20.0,0.0,101.9803902718557
5502.35,-100.0,20.0,0.0,101.9803902718557
5502.36,-90.0,20.0,10.0,92.73618495495704
5502.37,-90.0,20.0,10.0,92.73618495495704
5502.38,-90.0,20.0,10.0,92.73618495495704
5502.39,-80.0,20.0,20.0,84.8528137423857
5502.4,-80.0,20.0,20.0,84.8528137423857
5502.41,-80.0,20.0,30.0,87.74964387392123
5502.42,-70.0,20.0,30.0,78.74007874011811
5502.43,-70.0,20.0,40.0,83.06623862918075
5502.45,-60.0,10.0,50.0,78.74007874011811
5502.46,-50.0,10.0,50.0,71.4142842854285
5502.47,-50.0,10.0,60.0,78.74007874011811
5502.48,-40.0,10.0,60.0,72.80109889280519
5502.49,-40.0,10.0,70.0,81.24038404635961
5502.5,-30.0,10.0,70.0,76.81145747868608
5502.51,-30.0,10.0,80.0,86.02325267042627
5502.52,-30.0,10.0,80.0,86.02325267042627
5502.53,-30.0,0.0,80.0,85.44003745317532
5502.54,-30.0,0.0,80.0,85.44003745317532
5502.55,-20.0,0.0,90.0,92.19544457292888
5502.56,-20.0,0.0,90.0,92.19544457292888
5502.57,-20.0,0.0,90.0,92.19544457292888
5502.58,-20.0,0.0,90.0,92.19544457292888
5502.59,-20.0,0.0,90.0,92.19544457292888
5502.6,-20.0,0.0,90.0,92.19544457292888
5502.61,-20.0,0.0,90.0,92.19544457292888
5502.62,-20.0,0.0,90.0,92.19544457292888
5502.63,-10.0,0.0,90.0,90.55385138137416
5502.64,-10.0,0.0,90.0,90.55385138137416
5502.65,-10.0,0.0,90.0,90.55385138137416
5502.66,-10.0,0.0,80.0,80.6225774829855
5502.67,-10.0,0.0,80.0,80.6225774829855
5502.68,-10.0,0.0,80.0,80.6225774829855
5502.69,-10.0,0.0,70.0,70.71067811865474
5502.71,-10.0,0.0,50.0,50.99019513592785
5502.72,-10.0,0.0,50.0,50.99019513592785
5502.73,-10.0,0.0,40.0,41.231056256176615
5502.74,0.0,0.0,30.0,30.0
5502.75,0.0,0.0,20.0,20.0
5502.76,0.0,0.0,20.0,20.0
5502.77,0.0,0.0,10.0,10.0
5502.78,0.0,0.0,0.0,0.0
5502.79,10.0,0.0,0.0,10.0
5502.8,10.0,10.0,0.0,14.142135623730951
5502.82,20.0,10.0,0.0,22.360679774997898
5502.83,20.0,10.0,0.0,22.360679774997898
5502.84,20.0,10.0,-10.0,24.49489742783178
5502.85,30.0,10.0,-10.0,33.166247903554
5502.86,30.0,10.0,-10.0,33.166247903554
5502.87,30.0,10.0,-20.0,37.41657386773941
5502.879,30.0,10.0,-20.0,37.41657386773941
5502.89,30.0,10.0,-30.0,43.58898943540673
5502.9,30.0,10.0,-30.0,43.58898943540673
5502.91,30.0,10.0,-30.0,43.58898943540673
5502.92,30.0,10.0,-40.0,50.99019513592785
5502.93,30.0,10.0,-40.0,50.99019513592785
5502.94,30.0,10.0,-40.0,50.99019513592785
5502.95,30.0,10.0,-40.0,50.99019513592785
5502.96,30.0,10.0,-40.0,50.99019513592785
5502.98,30.0,10.0,-40.0,50.99019513592785
5502.99,30.0,10.0,-40.0,50.99019513592785
5503.0,30.0,10.0,-40.0,50.99019513592785
5503.01,30.0,10.0,-40.0,50.99019513592785
5503.02,30.0,10.0,-40.0,50.99019513592785
5503.03,30.0,0.0,-40.0,50.0
5503.04,30.0,0.0,-40.0,50.0
5503.05,30.0,0.0,-40.0,50.0
5503.06,30.0,0.0,-30.0,42.42640687119285
5503.07,20.0,0.0,-30.0,36.05551275463989
5503.08,20.0,-10.0,-30.0,37.41657386773941
5503.09,20.0,-10.0,-20.0,30.0
5503.1,10.0,-20.0,-20.0,30.0
5503.11,10.0,-20.0,-20.0,30.0
5503.12,10.0,-20.0,-20.0,30.0
5503.13,10.0,-20.0,-10.0,24.49489742783178
5503.14,10.0,-20.0,-10.0,24.49489742783178
5503.15,10.0,-20.0,-10.0,24.49489742783178
5503.16,10.0,-20.0,-10.0,24.49489742783178
5503.17,10.0,-20.0,-10.0,24.49489742783178
5503.18,10.0,-20.0,0.0,22.360679774997898
5503.19,10.0,-20.0,0.0,22.360679774997898
5503.2,10.0,-20.0,0.0,22.360679774997898
5503.21,10.0,-20.0,0.0,22.360679774997898
5503.22,10.0,-20.0,0.0,22.360679774997898
5503.24,10.0,-20.0,0.0,22.360679774997898
5503.25,10.0,-20.0,0.0,22.360679774997898
5503.26,10.0,-20.0,0.0,22.360679774997898
5503.27,10.0,-20.0,0.0,22.360679774997898
5503.28,10.0,-20.0,10.0,24.49489742783178
5503.29,10.0,-20.0,10.0,24.49489742783178
5503.3,10.0,-20.0,10.0,24.49489742783178
5503.31,10.0,-30.0,20.0,37.41657386773941
5503.32,10.0,-30.0,20.0,37.41657386773941
5503.33,10.0,-30.0,20.0,37.41657386773941
5503.35,10.0,-30.0,30.0,43.58898943540673
5503.36,10.0,-30.0,30.0,43.58898943540673
5503.37,10.0,-30.0,30.0,43.58898943540673
5503.38,10.0,-30.0,40.0,50.99019513592785
5503.39,10.0,-30.0,40.0,50.99019513592785
5503.4,10.0,-30.0,40.0,50.99019513592785
5503.41,10.0,-30.0,40.0,50.99019513592785
5503.42,10.0,-30.0,40.0,50.99019513592785
5503.43,10.0,-30.0,40.0,50.99019513592785
5503.44,10.0,-30.0,50.0,59.16079783099616
5503.45,10.0,-30.0,50.0,59.16079783099616
5503.46,10.0,-20.0,50.0,54.77225575051661
5503.47,10.0,-20.0,50.0,54.77225575051661
5503.48,10.0,-20.0,50.0,54.77225575051661
5503.49,20.0,-20.0,50.0,57.445626465380286
5503.51,20.0,-20.0,60.0,66.33249580710799
5503.519,20.0,-20.0,60.0,66.33249580710799
5503.53,20.0,-20.0,60.0,66.33249580710799
5503.54,20.0,-20.0,60.0,66.33249580710799
5503.55,20.0,-20.0,60.0,66.33249580710799
5503.56,20.0,-20.0,60.0,66.33249580710799
5503.57,20.0,-20.0,60.0,66.33249580710799
5503.58,30.0,-20.0,60.0,70.0
5503.59,30.0,-20.0,60.0,70.0
5503.6,30.0,-20.0,50.0,61.644140029689765
5503.61,40.0,-20.0,50.0,67.08203932499369
5503.62,40.0,-20.0,40.0,60.00000000000001
5503.63,50.0,-20.0,40.0,67.08203932499369
5503.64,60.0,-20.0,40.0,74.83314773547883
5503.65,60.0,-10.0,30.0,67.82329983125268
5503.66,70.0,-10.0,30.0,76.81145747868608
5503.67,70.0,-10.0,20.0,73.48469228349533
5503.68,80.0,-10.0,20.0,83.06623862918076
5503.69,80.0,-10.0,20.0,83.06623862918076
5503.7,80.0,-10.0,20.0,83.06623862918076
5503.71,80.0,-10.0,20.0,83.06623862918076
5503.72,80.0,-10.0,20.0,83.06623862918076
5503.73,80.0,-10.0,20.0,83.06623862918076
5503.74,80.0,-10.0,20.0,83.06623862918076
5503.75,90.0,-10.0,20.0,92.73618495495704
5503.77,90.0,-10.0,10.0,91.104335791443
5503.78,90.0,-10.0,10.0,91.104335791443
5503.79,90.0,-20.0,10.0,92.73618495495704
5503.8,90.0,-20.0,10.0,92.73618495495704
5503.81,90.0,-20.0,10.0,92.73618495495704
5503.82,100.0,-20.0,0.0,101.9803902718557
5503.83,100.0,-20.0,0.0,101.9803902718557
5503.84,100.0,-20.0,0.0,101.9803902718557
5503.85,100.0,-20.0,0.0,101.9803902718557
5503.86,100.0,-20.0,0.0,101.9803902718557
5503.88,100.0,-20.0,0.0,101.9803902718557
5503.89,100.0,-20.0,0.0,101.9803902718557
5503.9,110.00000000000001,-20.0,0.0,111.80339887498948
5503.91,110.00000000000001,-20.0,0.0,111.80339887498948
5503.92,110.00000000000001,-20.0,0.0,111.80339887498948
5503.93,110.00000000000001,-20.0,0.0,111.80339887498948
5503.94,110.00000000000001,-30.0,0.0,114.01754250991381
5503.95,110.00000000000001,-30.0,0.0,114.01754250991381
5503.96,110.00000000000001,-30.0,0.0,114.01754250991381
5503.97,120.0,-30.0,0.0,123.69316876852984
5503.98,120.0,-30.0,0.0,123.69316876852984
5503.99,120.0,-30.0,0.0,123.69316876852984
5504.0,120.0,-30.0,0.0,123.69316876852984
5504.01,120.0,-30.0,0.0,123.69316876852984
5504.02,120.0,-30.0,0.0,123.69316876852984
5504.04,120.0,-30.0,10.0,124.09673645990856
5504.05,120.0,-30.0,10.0,124.09673645990856
5504.06,130.0,-30.0,10.0,133.7908816025965
5504.07,130.0,-30.0,10.0,133.7908816025965
5504.08,130.0,-30.0,10.0,133.7908816025965
5504.09,130.0,-30.0,10.0,133.7908816025965
5504.1,130.0,-30.0,10.0,133.7908816025965
5504.11,130.0,-30.0,10.0,133.7908816025965
5504.12,130.0,-30.0,20.0,134.90737563232045
5504.13,130.0,-30.0,20.0,134.90737563232045
5504.14,130.0,-30.0,20.0,134.90737563232045
5504.15,140.0,-30.0,20.0,144.5683229480096
5504.159,140.0,-30.0,20.0,144.5683229480096
5504.17,140.0,-30.0,20.0,144.5683229480096
5504.18,140.0,-30.0,20.0,144.5683229480096
5504.19,140.0,-30.0,30.0,146.28738838327791
5504.2,140.0,-30.0,30.0,146.28738838327791
5504.21,140.0,-20.0,30.0,144.5683229480096
5504.22,150.0,-20.0,30.0,154.2724862054151
5504.23,150.0,-20.0,30.0,154.2724862054151
5504.24,150.0,-20.0,30.0,154.2724862054151
5504.25,150.0,-20.0,30.0,154.2724862054151
5504.26,150.0,-20.0,40.0,156.52475842498527
5504.27,150.0,-10.0,40.0,155.56349186104046
5504.28,160.0,-10.0,40.0,165.22711641858308
5504.3,160.0,-10.0,40.0,165.22711641858308
5504.31,160.0,-10.0,40.0,165.22711641858308
5504.32,160.0,-10.0,40.0,165.22711641858308
5504.33,160.0,0.0,40.0,164.92422502470646
5504.34,170.0,0.0,40.0,174.64249196572982
5504.35,170.0,0.0,40.0,174.64249196572982
5504.36,170.0,0.0,40.0,174.64249196572982
5504.37,170.0,0.0,40.0,174.64249196572982
5504.38,170.0,0.0,50.0,177.2004514666935
5504.39,170.0,0.0,50.0,177.2004514666935
5504.41,170.0,0.0,50.0,177.2004514666935
5504.42,180.0,0.0,50.0,186.81541692269408
5504.43,180.0,10.0,50.0,187.0828693386971
5504.44,180.0,10.0,50.0,187.0828693386971
5504.45,180.0,10.0,50.0,187.0828693386971
5504.46,180.0,10.0,40.0,184.66185312619388
5504.47,180.0,20.0,40.0,185.47236990991408
5504.48,180.0,20.0,40.0,185.47236990991408
5504.49,180.0,20.0,40.0,185.47236990991408
5504.5,180.0,20.0,40.0,185.47236990991408
5504.51,190.0,20.0,40.0,195.19221295943137
5504.52,190.0,30.0,40.0,196.468827043885
5504.53,190.0,30.0,40.0,196.468827043885
5504.54,190.0,30.0,40.0,196.468827043885
5504.55,190.0,30.0,40.0,196.468827043885
5504.57,190.0,30.0,30.0,194.67922333931784
5504.58,190.0,30.0,30.0,194.67922333931784
5504.59,190.0,30.0,30.0,194.67922333931784
5504.6,190.0,30.0,30.0,194.67922333931784
5504.61,200.0,30.0,20.0,203.22401432901574
5504.62,200.0,30.0,20.0,203.22401432901574
5504.63,200.0,30.0,20.0,203.22401432901574
5504.64,200.0,30.0,20.0,203.22401432901574
5504.65,200.0,30.0,20.0,203.22401432901574
5504.66,200.0,30.0,10.0,202.48456731316585
5504.67,190.0,20.0,10.0,191.3112646970899
5504.68,190.0,20.0,10.0,191.3112646970899
5504.69,190.0,20.0,10.0,191.3112646970899
5504.7,190.0,10.0,10.0,190.5255888325765
5504.71,190.0,10.0,10.0,190.5255888325765
5504.72,180.0,0.0,0.0,180.0
5504.73,180.0,0.0,0.0,180.0
5504.74,180.0,0.0,0.0,180.0
5504.75,180.0,0.0,0.0,180.0
5504.76,170.0,0.0,0.0,170.0
5504.77,170.0,-10.0,0.0,170.293863659264
5504.78,170.0,-10.0,0.0,170.293863659264
5504.79,170.0,-10.0,10.0,170.5872210923198
5504.799,170.0,-10.0,10.0,170.5872210923198
5504.81,170.0,-10.0,10.0,170.5872210923198
5504.83,160.0,-20.0,10.0,161.55494421403512
5504.84,160.0,-20.0,20.0,162.48076809271922
5504.85,160.0,-20.0,20.0,162.48076809271922
5504.86,160.0,-20.0,20.0,162.48076809271922
5504.87,160.0,-20.0,20.0,162.48076809271922
5504.88,160.0,-20.0,30.0,164.0121946685673
5504.89,160.0,-20.0,30.0,164.0121946685673
5504.9,150.0,-20.0,30.0,154.2724862054151
5504.91,150.0,-20.0,30.0,154.2724862054151
5504.92,150.0,-20.0,40.0,156.52475842498527
5504.94,150.0,-10.0,40.0,155.56349186104046
5504.95,150.0,-10.0,40.0,155.56349186104046
5504.96,150.0,-10.0,40.0,155.56349186104046
5504.97,150.0,-10.0,40.0,155.56349186104046
5504.98,150.0,-10.0,40.0,155.56349186104046
5504.99,150.0,-10.0,40.0,155.56349186104046
5505.0,150.0,-10.0,40.0,155.56349186104046
5505.01,150.0,-10.0,50.0,158.42979517754858
5505.02,150.0,0.0,50.0,158.11388300841898
5505.03,150.0,0.0,50.0,158.11388300841898
5505.04,150.0,0.0,50.0,158.11388300841898
5505.05,150.0,0.0,50.0,158.11388300841898
5505.06,150.0,0.0,50.0,158.11388300841898
5505.07,150.0,0.0,50.0,158.11388300841898
5505.08,150.0,0.0,50.0,158.11388300841898
5505.1,150.0,0.0,50.0,158.11388300841898
5505.11,150.0,0.0,50.0,158.11388300841898
5505.12,150.0,0.0,50.0,158.11388300841898
5505.13,150.0,10.0,50.0,158.42979517754858
5505.14,150.0,10.0,50.0,158.42979517754858
5505.15,150.0,10.0,50.0,158.42979517754858
5505.16,150.0,10.0,50.0,158.42979517754858
5505.17,150.0,10.0,50.0,158.42979517754858
5505.18,150.0,10.0,50.0,158.42979517754858
5505.19,160.0,20.0,50.0,168.8194301613413
5505.2,160.0,20.0,50.0,168.8194301613413
5505.21,160.0,20.0,50.0,168.8194301613413
5505.22,160.0,20.0,50.0,168.8194301613413
5505.23,160.0,20.0,50.0,168.8194301613413
5505.24,160.0,20.0,50.0,168.8194301613413
5505.25,160.0,20.0,50.0,168.8194301613413
5505.26,160.0,20.0,50.0,168.8194301613413
5505.27,170.0,30.0,50.0,179.72200755611428
5505.28,170.0,30.0,50.0,179.72200755611428
5505.29,170.0,30.0,40.0,177.2004514666935
5505.3,170.0,30.0,40.0,177.2004514666935
5505.31,170.0,30.0,40.0,177.2004514666935
5505.32,170.0,30.0,40.0,177.2004514666935
5505.33,180.0,30.0,40.0,186.81541692269408
5505.34,180.0,30.0,40.0,186.81541692269408
5505.36,180.0,30.0,30.0,184.9324200890693
5505.37,180.0,30.0,30.0,184.9324200890693
5505.38,190.0,30.0,30.0,194.67922333931784
5505.39,190.0,30.0,30.0,194.67922333931784
5505.4,190.0,30.0,30.0,194.67922333931784
5505.41,190.0,30.0,30.0,194.67922333931784
5505.42,190.0,30.0,20.0,193.39079605813717
5505.43,190.0,30.0,20.0,193.39079605813717
5505.439,200.0,30.0,20.0,203.22401432901574
5505.45,200.0,30.0,20.0,203.22401432901574
5505.47,200.0,30.0,10.0,202.48456731316585
5505.48,200.0,30.0,10.0,202.48456731316585
5505.49,200.0,30.0,10.0,202.48456731316585
5505.5,200.0,30.0,10.0,202.48456731316585
5505.51,200.0,30.0,0.0,202.23748416156684
5505.52,200.0,30.0,0.0,202.23748416156684
5505.53,200.0,30.0,0.0,202.23748416156684
5505.54,200.0,30.0,0.0,202.23748416156684
5505.55,210.0,30.0,0.0,212.13203435596424
5505.56,210.0,30.0,0.0,212.13203435596424
5505.57,210.0,30.0,0.0,212.13203435596424
5505.58,210.0,30.0,0.0,212.13203435596424
5505.59,210.0,30.0,-10.0,212.36760581595303
5505.6,210.0,30.0,-10.0,212.36760581595303
5505.61,210.0,30.0,-10.0,212.36760581595303
5505.63,210.0,30.0,-20.0,213.07275752662517
5505.64,210.0,30.0,-20.0,213.07275752662517
5505.65,220.00000000000003,30.0,-20.0,222.93496809607953
5505.66,220.00000000000003,30.0,-20.0,222.93496809607953
5505.67,220.00000000000003,30.0,-20.0,222.93496809607953
5505.68,220.00000000000003,30.0,-20.0,222.93496809607953
5505.69,220.00000000000003,30.0,-30.0,224.05356502408083
5505.7,220.00000000000003,30.0,-30.0,224.05356502408083
5505.71,220.00000000000003,30.0,-30.0,224.05356502408083
5505.72,220.00000000000003,30.0,-30.0,224.05356502408083
5505.73,220.00000000000003,30.0,-30.0,224.05356502408083
5505.74,229.99999999999997,30.0,-30.0,233.88031127052997
5505.75,229.99999999999997,20.0,-30.0,232.8089345364563
5505.76,229.99999999999997,20.0,-30.0,232.8089345364563
5505.77,229.99999999999997,20.0,-30.0,232.8089345364563
5505.78,229.99999999999997,20.0,-30.0,232.8089345364563
5505.79,229.99999999999997,20.0,-30.0,232.8089345364563
5505.8,229.99999999999997,20.0,-30.0,232.8089345364563
5505.81,229.99999999999997,20.0,-40.0,234.30749027719963
5505.82,240.0,20.0,-40.0,244.13111231467406
5505.83,240.0,20.0,-40.0,244.13111231467406
5505.84,240.0,20.0,-40.0,244.13111231467406
5505.85,240.0,20.0,-40.0,244.13111231467406
5505.86,240.0,20.0,-40.0,244.13111231467406
5505.87,240.0,20.0,-40.0,244.13111231467406
5505.89,250.0,10.0,-40.0,253.37718918639857
