mission_time,metres
200.06,4954.317
200.13,4954.317
200.2,4955.215
200.27,4958.66
200.34,4963.456
200.41,4968.404
200.48,4971.404
200.55,4972.605
200.62,4973.505
200.69,4975.006
200.76,4974.856
200.83,4974.406
200.9,4972.605
200.97,4970.504
201.04,4966.154
201.11,4960.907
201.18,4956.863
201.25,4955.364
201.32,4952.37
201.39,4948.927
201.46,4942.494
201.53,4939.206
201.6,4935.619
201.67,4933.677
201.74,4932.929
201.81,4932.929
201.88,4932.781
201.95,4929.495
202.02,4924.569
202.09,4919.647
202.16,4915.174
202.23,4911.002
202.3,4909.364
202.37,4906.385
202.44,4904.152
202.51,4902.812
202.58,4901.771
202.65,4900.878
202.72,4901.92
202.79,4902.812
202.86,4904.747
202.93,4906.236
203.0,4910.554
203.07,4916.218
203.14,4921.586
203.21,4923.823
203.28,4923.973
203.35,4920.243
203.42,4915.771
203.49,4911.597
203.56,4906.534
203.63,4902.514
203.7,4898.795
203.77,4896.563
203.84,4895.076
203.91,4893.886
203.98,4891.657
204.05,4891.211
204.12,4891.211
204.19,4890.468
204.26,4891.954
204.33,4891.954
204.4,4892.995
204.47,4889.13
204.54,4886.16
204.61,4881.556
204.68,4877.698
204.75,4874.581
204.82,4871.615
204.89,4870.874
204.96,4871.171
205.03,4871.615
205.1,4874.433
205.17,4877.252
205.24,4878.142
205.31,4874.284
205.38,4865.39
205.45,4852.213
205.52,4841.863
205.59,4837.431
205.66,4834.921
205.73,4834.478
205.8,4834.626
205.87,4836.693
205.94,4836.398
206.01,4840.681
206.08,4848.811
206.15,4856.208
206.22,4857.096
206.29,4852.656
206.36,4846.593
206.43,4840.829
206.5,4833.002
206.57,4823.119
206.64,4815.603
206.71,4814.572
206.78,4814.131
206.85,4813.836
206.92,4813.099
206.99,4814.131
207.06,4817.371
207.13,4821.202
207.2,4824.151
207.27,4827.543
207.34,4826.51
207.41,4817.666
207.48,4804.563
207.55,4798.239
207.62,4794.86
207.69,4794.124
207.76,4793.831
207.83,4793.096
207.9,4794.271
208.04,4797.358
208.11,4800.739
208.18,4803.827
208.25,4808.241
208.32,4810.743
208.39,4810.89
208.46,4810.743
208.53,4805.004
208.6,4796.916
208.67,4786.341
208.74,4777.098
208.81,4771.822
208.88,4769.33
208.95,4767.573
209.02,4767.426
209.09,4767.426
209.16,4766.841
209.23,4766.255
209.3,4765.523
209.37,4764.644
209.44,4761.57
209.51,4760.106
209.58,4759.083
209.65,4758.79
209.72,4760.692
209.79,4766.109
209.86,4768.451
209.93,4767.719
210.0,4767.426
210.07,4766.841
210.14,4768.598
210.21,4770.064
210.28,4770.503
210.35,4771.382
210.42,4772.407
210.49,4770.649
210.56,4765.083
210.63,4752.793
210.7,4741.397
210.77,4734.099
210.84,4729.14
210.91,4727.245
211.05,4726.517
211.12,4725.496
211.19,4723.311
211.26,4723.311
211.33,4721.854
211.4,4720.98
211.47,4719.378
211.54,4717.485
211.61,4716.32
211.68,4715.156
211.75,4714.428
211.82,4712.537
211.89,4711.227
211.96,4709.772
212.03,4709.045
212.1,4707.445
212.17,4706.864
212.24,4706.427
212.31,4705.119
212.38,4702.793
212.45,4702.066
212.52,4700.759
212.59,4698.724
212.66,4698.579
212.73,4697.853
212.8,4696.981
212.87,4695.819
212.94,4694.077
213.01,4693.206
213.08,4691.319
213.15,4690.302
213.22,4688.416
213.29,4688.416
213.36,4686.095
213.43,4684.789
213.5,4683.485
213.57,4682.324
213.64,4681.745
213.71,4685.225
213.78,4685.225
213.85,4681.31
213.92,4676.672
213.99,4674.064
214.06,4671.457
214.13,4669.14
214.2,4667.983
214.27,4666.39
214.34,4664.075
214.41,4662.34
214.48,4659.737
214.55,4658.29
214.62,4656.267
214.69,4655.833
214.76,4654.533
214.83,4653.376
214.9,4654.388
214.97,4657.134
215.04,4663.063
215.11,4670.299
215.18,4678.121
215.25,4684.644
215.32,4688.416
215.39,4686.53
215.46,4681.164
215.53,4673.629
215.6,4665.233
215.67,4655.544
215.74,4647.021
215.81,4640.959
215.88,4637.785
215.95,4635.623
216.02,4632.451
216.09,4632.019
216.16,4630.289
216.23,4629.424
216.3,4628.128
216.44,4624.672
216.51,4623.375
216.58,4621.36
216.65,4619.201
216.72,4618.05
216.79,4616.179
216.86,4617.474
216.93,4620.496
217.0,4623.952
217.07,4627.408
217.14,4629.136
217.21,4631.442
217.28,4632.451
217.35,4632.595
217.42,4630.577
217.49,4626.544
217.56,4622.511
217.63,4618.482
217.7,4614.597
217.77,4610.283
217.84,4603.817
217.91,4597.355
217.98,4594.198
218.05,4591.903
218.12,4590.038
218.19,4588.031
218.26,4586.597
218.33,4584.448
218.4,4582.298
218.47,4580.292
218.54,4578.001
218.61,4576.711
218.68,4575.423
218.75,4574.564
218.82,4573.562
218.89,4572.704
218.96,4571.129
219.1,4568.983
219.17,4567.696
219.24,4566.837
219.31,4566.266
219.38,4565.836
219.45,4564.263
219.52,4562.548
219.59,4561.548
219.66,4559.261
219.73,4557.261
219.8,4556.69
219.87,4555.118
219.94,4554.261
220.01,4552.691
220.08,4551.977
220.15,4550.407
220.22,4549.265
220.29,4548.266
220.36,4547.267
220.43,4545.841
220.5,4544.699
220.64,4542.418
220.71,4541.704
220.78,4541.277
220.85,4540.135
220.92,4539.993
220.99,4538.425
221.06,4538.282
221.13,4539.281
221.2,4539.423
221.27,4539.993
221.34,4539.566
221.41,4538.282
221.48,4535.432
221.55,4532.013
221.62,4526.745
221.69,4521.907
221.76,4518.352
221.83,4516.219
221.9,4513.803
221.97,4512.523
222.04,4511.529
222.11,4510.676
222.18,4510.819
222.25,4512.097
222.32,4513.945
222.39,4518.067
222.46,4527.03
222.53,4538.853
222.6,4546.553
222.67,4553.976
222.74,4556.118
222.81,4554.261
222.88,4542.559
222.95,4525.891
223.02,4509.256
223.09,4497.901
223.16,4493.078
223.23,4493.645
223.3,4493.22
223.37,4491.944
223.44,4489.819
223.51,4487.409
223.58,4486.701
223.65,4486.135
223.72,4486.277
223.79,4487.976
223.86,4490.811
223.93,4495.206
224.0,4501.305
224.07,4507.694
224.14,4513.234
224.21,4517.214
224.28,4512.666
224.35,4503.151
224.42,4490.952
224.49,4479.338
224.56,4472.405
224.63,4468.022
224.7,4465.903
224.77,4463.924
224.84,4463.359
224.91,4462.37
224.98,4462.512
225.05,4461.382
225.12,4462.37
225.19,4462.512
225.26,4464.772
225.33,4467.315
225.4,4470.426
225.47,4475.376
225.54,4482.594
225.61,4488.685
225.68,4492.086
225.75,4493.645
225.82,4487.693
225.89,4479.621
225.96,4469.86
226.03,4458.84
226.1,4449.385
226.24,4438.954
226.31,4436.278
226.38,4434.167
226.45,4433.04
226.52,4431.633
226.59,4430.084
226.66,4428.396
226.73,4427.693
226.8,4425.443
226.87,4424.458
226.94,4423.755
227.01,4421.224
227.08,4419.959
227.15,4418.273
227.22,4418.132
227.29,4417.149
227.36,4416.165
227.43,4415.744
227.5,4414.479
227.57,4413.216
227.64,4412.513
227.71,4410.548
227.78,4409.706
227.85,4409.565
227.92,4407.46
227.99,4406.057
228.06,4405.074
228.13,4403.811
228.2,4402.128
228.27,4401.287
228.34,4399.323
228.41,4399.464
228.48,4398.343
228.55,4397.922
228.62,4396.941
228.69,4396.661
228.76,4395.119
228.83,4393.297
228.9,4392.037
228.97,4390.496
229.04,4388.676
229.11,4387.275
229.18,4385.455
229.25,4383.776
229.32,4381.677
229.39,4381.817
229.46,4380.698
229.53,4382.237
229.6,4388.676
229.67,4395.96
229.74,4403.811
229.81,4410.127
229.88,4413.075
229.95,4410.407
230.02,4407.179
230.09,4404.233
230.16,4402.128
230.23,4397.922
230.3,4390.776
230.37,4383.216
230.44,4375.104
230.51,4371.33
230.58,4370.911
230.65,4369.933
230.72,4368.396
230.79,4367.418
230.86,4366.301
230.93,4370.491
231.0,4373.985
231.07,4377.76
231.14,4379.159
231.21,4381.817
231.28,4383.635
231.35,4381.397
231.42,4377.201
231.49,4371.469
231.56,4368.955
231.63,4365.044
231.7,4360.438
231.77,4353.881
231.84,4348.165
231.91,4345.518
231.98,4345.239
232.05,4345.518
232.12,4344.543
232.19,4335.911
232.26,4327.149
232.33,4320.896
232.4,4317.702
232.47,4315.481
232.54,4314.509
232.61,4313.537
232.68,4311.178
232.75,4309.097
232.82,4307.433
232.89,4306.047
232.96,4305.076
233.03,4303.828
233.1,4301.611
233.17,4300.917
233.24,4299.116
233.45,4299.393
233.52,4298.839
233.59,4295.376
233.66,4293.715
233.73,4291.776
233.8,4289.008
233.87,4286.933
233.94,4286.379
234.01,4284.996
234.08,4283.89
234.15,4282.369
234.22,4281.262
234.29,4280.019
234.36,4279.051
234.43,4278.222
234.5,4277.945
234.57,4276.425
234.64,4273.385
234.71,4271.453
234.78,4269.519
234.85,4269.519
234.92,4267.448
234.99,4266.759
235.06,4266.207
235.13,4267.863
235.2,4272.971
235.27,4278.498
235.34,4278.636
235.41,4274.076
235.48,4271.038
235.55,4271.038
235.62,4275.32
235.69,4278.636
235.76,4275.043
235.83,4268.277
235.9,4264.826
235.97,4263.171
236.04,4266.069
236.11,4272.419
236.18,4278.222
236.25,4283.198
236.32,4287.763
236.39,4294.407
236.46,4289.562
236.53,4271.866
236.6,4246.219
236.67,4237.275
236.74,4233.699
236.81,4231.225
236.88,4230.126
236.95,4230.126
237.02,4230.126
237.09,4233.287
237.16,4239.338
237.23,4250.075
237.3,4262.619
237.37,4278.083
237.44,4280.433
237.51,4263.032
237.58,4237.688
237.65,4219.826
237.72,4216.396
237.79,4214.338
237.86,4211.869
237.93,4210.087
238.0,4209.676
238.07,4215.709
238.14,4229.027
238.21,4245.393
238.28,4256.827
238.35,4258.757
238.42,4252.417
238.49,4241.677
238.56,4232.875
238.63,4228.34
238.7,4226.279
238.77,4221.885
238.84,4214.886
238.91,4205.564
238.98,4196.526
239.05,4192.284
239.12,4188.728
239.19,4187.087
239.26,4186.54
239.33,4185.447
239.4,4183.807
239.47,4183.259
239.54,4181.211
239.61,4180.527
239.68,4179.298
239.75,4178.752
239.82,4177.932
239.89,4178.752
239.96,4179.844
240.03,4179.435
240.1,4179.571
240.17,4181.346
240.24,4186.13
240.31,4191.326
240.38,4194.336
240.45,4192.557
240.52,4186.54
240.59,4178.888
240.66,4175.065
240.73,4177.932
240.8,4182.303
240.87,4186.95
240.94,4179.435
241.01,4187.224
241.08,4182.713
241.15,4178.341
241.22,4174.109
241.29,4171.106
241.36,4167.968
241.43,4164.014
241.5,4160.06
241.57,4154.884
241.64,4147.941
241.71,4143.451
241.78,4141.139
241.85,4138.42
241.92,4135.701
241.99,4132.713
242.06,4130.947
242.13,4132.169
242.2,4130.267
242.27,4129.182
242.34,4128.231
242.41,4126.602
242.48,4124.566
242.55,4122.531
242.62,4119.682
242.69,4118.597
242.76,4116.292
242.83,4115.75
242.9,4118.055
242.97,4127.281
243.04,4139.235
243.11,4149.845
243.18,4157.471
243.25,4156.382
243.32,4145.355
243.39,4130.267
243.46,4115.479
243.53,4107.078
243.6,4103.151
243.67,4100.039
243.74,4097.875
243.81,4096.792
243.88,4096.251
243.95,4101.257
244.02,4112.903
244.09,4123.752
244.16,4130.539
244.23,4130.947
244.3,4127.417
244.37,4122.124
244.44,4115.343
244.51,4106.942
244.58,4096.386
244.65,4087.194
244.72,4082.331
244.79,4080.036
244.86,4077.472
244.93,4076.662
245.0,4074.503
245.07,4071.671
245.14,4069.783
245.21,4069.109
245.28,4070.592
245.35,4075.583
245.42,4083.412
245.49,4090.572
245.56,4099.498
245.63,4106.266
245.7,4105.453
245.77,4109.922
245.84,4109.245
245.91,4107.891
245.98,4105.453
246.05,4093.817
246.12,4078.686
246.19,4060.082
246.26,4052.677
246.33,4049.987
246.4,4047.969
246.47,4046.893
246.54,4045.549
246.61,4043.936
246.68,4042.457
246.75,4040.979
246.82,4038.158
246.89,4037.084
246.96,4034.934
247.03,4033.592
247.1,4033.056
247.17,4031.847
247.24,4031.042
247.31,4029.297
247.38,4027.821
247.45,4027.285
247.52,4027.017
247.59,4027.017
247.66,4029.566
247.73,4036.68
247.8,4048.911
247.87,4062.371
247.94,4073.425
248.01,4079.496
248.08,4080.982
248.15,4080.172
248.22,4077.876
248.29,4074.773
248.36,4072.885
248.43,4068.165
248.5,4060.62
248.57,4052.677
248.64,4048.372
248.71,4050.66
248.78,4056.581
248.85,4065.605
248.92,4070.053
248.99,4071.401
249.06,4070.322
249.13,4064.661
249.2,4057.254
249.27,4049.449
249.34,4041.785
249.41,4035.203
249.48,4028.492
249.55,4022.725
249.62,4016.962
249.69,4012.541
249.76,4009.863
249.83,4008.123
249.9,4006.919
249.97,4003.842
250.04,3996.62
250.11,3988.07
250.18,3983.532
250.25,3979.129
250.32,3975.661
250.39,3975.527
250.46,3976.061
250.53,3976.461
250.6,3973.528
250.67,3969.13
250.74,3966.599
250.81,3963.804
250.88,3961.274
250.95,3959.677
251.02,3958.346
251.09,3956.218
251.16,3955.685
251.23,3955.286
251.3,3953.291
251.37,3952.095
251.44,3951.962
251.51,3954.089
251.58,3961.673
251.65,3972.462
251.72,3983.532
251.79,3992.478
251.86,3997.957
251.93,3999.562
252.0,3998.224
252.07,3992.21
252.14,3982.865
252.21,3973.528
252.28,3964.602
252.35,3955.818
252.42,3945.317
252.49,3937.217
252.56,3932.705
252.63,3929.522
252.7,3927.931
252.77,3925.28
252.84,3924.087
252.91,3921.702
252.98,3920.245
253.05,3919.715
253.12,3918.258
253.19,3916.934
253.26,3916.272
253.33,3915.08
253.4,3913.228
253.47,3911.507
253.54,3910.051
253.61,3909.39
253.68,3908.464
253.75,3906.084
253.82,3904.497
253.89,3903.571
253.96,3902.118
254.03,3901.325
254.1,3901.192
254.24,3899.342
254.31,3898.682
254.38,3897.625
254.45,3895.907
254.52,3894.323
254.59,3892.87
254.66,3891.154
254.73,3889.703
254.8,3887.855
254.94,3885.48
255.01,3883.765
255.08,3882.974
255.15,3881.919
255.22,3880.997
255.29,3880.997
255.36,3880.865
255.43,3882.315
255.5,3884.161
255.57,3887.987
255.64,3897.625
255.71,3907.009
255.78,3916.934
255.85,3923.027
255.92,3919.715
255.99,3907.142
256.06,3887.723
256.13,3870.719
256.2,3861.374
256.27,3858.35
256.34,3857.167
256.41,3855.458
256.48,3854.143
256.55,3853.486
256.62,3852.435
256.69,3851.253
256.76,3851.253
256.83,3849.676
256.9,3850.202
256.97,3855.72
257.04,3870.587
257.11,3878.755
257.18,3876.383
257.25,3870.983
257.32,3866.243
257.39,3863.611
257.46,3864.663
257.53,3865.98
257.6,3866.243
257.67,3858.35
257.74,3849.151
257.81,3847.575
257.88,3836.682
257.95,3831.831
258.02,3827.245
258.09,3824.756
258.16,3822.791
258.23,3821.744
258.3,3820.959
258.37,3820.566
258.44,3820.174
258.51,3819.519
258.58,3821.613
258.65,3835.108
258.72,3842.324
258.79,3844.161
258.86,3835.371
258.93,3834.453
259.0,3819.257
259.07,3809.97
259.14,3806.049
259.21,3803.828
259.28,3802.913
259.35,3801.737
259.42,3801.477
259.49,3799.517
259.56,3798.734
259.63,3799.387
259.7,3800.17
259.77,3799.125
259.84,3797.559
259.91,3795.862
259.98,3795.079
260.05,3792.991
260.12,3791.817
260.19,3791.556
260.26,3791.556
260.33,3791.034
260.4,3791.817
260.47,3793.774
260.54,3796.645
260.61,3799.517
260.68,3801.868
260.75,3803.435
260.82,3805.395
260.89,3807.748
261.03,3817.687
261.1,3818.079
261.17,3808.794
261.24,3789.338
261.31,3769.929
261.38,3765.246
261.45,3764.596
261.52,3764.726
261.59,3765.376
261.66,3765.116
261.73,3764.596
261.8,3763.556
261.87,3762.906
261.94,3769.929
262.01,3782.82
262.08,3796.515
262.15,3797.168
262.22,3774.354
262.29,3756.018
262.36,3748.358
262.43,3746.411
262.5,3746.152
262.57,3746.022
262.64,3746.281
262.71,3745.113
262.78,3743.687
262.85,3742.519
262.92,3747.579
262.99,3771.881
263.06,3796.645
263.13,3800.954
263.2,3791.817
263.27,3780.084
263.34,3769.799
263.41,3763.816
263.48,3761.346
263.55,3757.837
263.62,3744.465
263.69,3743.037
263.76,3732.02
263.83,3724.123
263.9,3721.535
263.97,3718.689
264.04,3717.396
264.11,3716.879
264.18,3717.008
264.25,3715.974
264.32,3715.715
264.39,3714.293
264.46,3713.905
264.53,3713.905
264.6,3722.441
264.67,3736.555
264.74,3732.15
264.81,3735.519
264.88,3716.879
264.95,3702.538
265.02,3699.958
265.09,3700.344
265.16,3699.183
265.23,3698.151
265.3,3699.183
265.37,3701.893
265.44,3725.029
265.51,3744.854
265.58,3738.759
265.65,3709.77
265.72,3689.769
265.79,3686.805
265.86,3686.547
265.93,3686.547
266.0,3690.671
266.07,3712.613
266.14,3735.13
266.21,3745.892
266.28,3749.396
266.35,3745.892
266.42,3734.612
266.49,3715.328
266.56,3696.86
266.63,3684.229
266.7,3675.861
266.77,3672.388
266.84,3670.716
266.91,3670.458
266.98,3665.188
267.05,3662.875
267.12,3660.948
267.19,3659.15
267.26,3659.022
267.33,3656.326
267.4,3655.94
267.47,3654.144
267.54,3653.758
267.61,3652.732
267.68,3652.218
267.75,3651.063
267.82,3649.524
267.89,3647.344
267.96,3646.19
268.03,3646.062
268.1,3645.293
268.17,3644.267
268.24,3643.755
268.31,3644.908
268.38,3655.17
268.45,3671.745
268.52,3682.426
268.59,3688.351
268.73,3670.716
268.8,3653.501
268.87,3638.372
268.94,3630.561
269.01,3628.258
269.08,3626.339
269.15,3625.828
269.22,3624.804
269.29,3624.165
269.36,3623.269
269.43,3621.991
269.5,3621.607
269.57,3620.712
269.64,3621.607
269.71,3626.211
269.78,3636.451
269.85,3643.241
269.92,3640.678
269.99,3638.372
270.06,3635.298
270.13,3632.097
270.2,3629.922
270.27,3631.201
270.34,3632.865
270.41,3637.091
270.48,3636.707
270.55,3637.091
270.62,3637.988
270.76,3641.063
270.83,3643.241
270.9,3637.603
270.97,3624.421
271.04,3611.896
271.11,3600.666
271.18,3594.038
271.25,3592.254
271.32,3589.069
271.39,3588.05
271.46,3586.013
271.53,3584.231
271.6,3582.577
271.67,3580.795
271.74,3579.65
271.81,3577.869
271.88,3576.725
271.95,3575.072
272.02,3574.563
272.09,3574.436
272.16,3575.453
272.23,3580.032
272.3,3583.722
272.37,3583.086
272.44,3579.778
272.51,3574.69
272.58,3568.717
272.65,3564.653
272.72,3562.748
272.79,3561.479
272.86,3560.083
272.93,3558.94
273.0,3558.179
273.07,3559.828
273.14,3572.021
273.21,3579.015
273.28,3578.76
273.35,3573.547
273.42,3570.496
273.49,3567.955
273.56,3569.988
273.63,3578.632
273.7,3583.976
273.77,3583.722
273.84,3579.523
273.91,3572.402
273.98,3564.906
274.05,3556.783
274.12,3548.034
274.19,3542.459
274.26,3538.407
274.33,3535.37
274.4,3533.977
274.47,3533.218
274.54,3531.448
274.61,3529.93
274.68,3528.792
274.75,3527.907
274.82,3532.966
274.89,3542.586
274.96,3547.147
275.03,3544.486
275.1,3541.192
275.17,3539.42
275.24,3544.359
275.31,3553.231
275.38,3559.956
275.45,3563.764
275.52,3565.415
275.59,3564.526
275.66,3554.626
275.73,3539.294
275.8,3524.241
275.87,3513.758
275.94,3509.215
276.01,3505.179
276.08,3503.919
276.15,3501.901
276.22,3499.885
276.29,3497.869
276.36,3495.854
276.43,3494.72
276.5,3493.083
276.57,3491.824
276.64,3491.698
276.71,3492.201
276.78,3495.98
276.85,3500.389
276.92,3504.927
276.99,3509.72
277.06,3516.536
277.13,3523.483
277.2,3534.737
277.27,3544.993
277.34,3549.301
277.41,3545.626
277.48,3535.37
277.55,3523.103
277.62,3514.389
277.69,3507.702
277.76,3496.609
277.83,3485.28
277.9,3476.982
277.97,3472.333
278.04,3470.072
278.11,3467.436
278.25,3463.168
278.32,3461.537
278.39,3460.158
278.46,3459.405
278.53,3458.277
278.6,3457.023
278.67,3455.518
278.74,3453.889
278.81,3452.636
278.88,3451.759
278.95,3451.633
279.02,3450.756
279.09,3450.005
279.16,3449.755
279.23,3450.255
279.3,3449.128
279.37,3448.001
279.44,3446.122
279.51,3443.744
279.58,3442.367
279.65,3439.989
279.72,3437.988
279.79,3436.862
279.86,3435.236
279.93,3434.111
280.0,3437.362
280.07,3433.235
280.14,3430.61
280.21,3428.361
280.28,3427.611
280.35,3425.987
280.42,3424.863
280.49,3423.988
280.56,3422.366
280.63,3420.618
280.7,3417.996
280.77,3417.123
280.84,3416.624
280.91,3414.877
280.98,3413.505
281.05,3411.634
281.12,3411.011
281.19,3411.884
281.26,3417.622
281.33,3427.111
281.4,3436.611
281.47,3446.248
281.54,3455.143
281.61,3462.792
281.68,3468.189
281.75,3469.57
281.82,3464.925
281.89,3450.506
281.96,3432.61
282.03,3415.75
282.1,3402.661
282.17,3397.306
282.24,3393.82
282.31,3390.213
282.38,3388.845
282.45,3387.353
282.52,3386.606
282.59,3385.487
282.66,3384.866
282.73,3383.374
282.8,3382.007
282.87,3381.51
282.94,3381.013
283.01,3379.895
283.08,3380.765
283.15,3381.261
283.22,3382.877
283.29,3385.114
283.36,3388.968
283.43,3394.816
283.5,3399.796
283.57,3400.916
283.64,3399.92
283.71,3399.547
283.78,3399.796
283.85,3400.169
283.92,3399.796
283.99,3399.173
284.06,3398.55
284.13,3398.301
284.2,3398.301
284.34,3400.419
284.41,3401.664
284.48,3401.539
284.55,3400.169
284.62,3398.675
284.69,3398.924
284.76,3399.048
284.83,3399.173
284.9,3395.438
284.97,3388.845
285.04,3382.131
285.11,3377.783
285.18,3381.013
285.25,3387.104
285.32,3385.612
285.39,3373.189
285.46,3353.97
285.53,3337.143
285.6,3331.829
285.67,3329.112
285.74,3328.248
285.81,3328.618
285.88,3332.818
285.95,3336.031
286.02,3341.347
286.09,3346.542
286.16,3345.057
286.23,3351.865
286.3,3364.504
286.37,3358.182
286.44,3349.388
286.51,3341.594
286.58,3331.336
286.65,3320.842
286.72,3316.033
286.79,3314.923
286.86,3316.649
286.93,3319.239
287.0,3320.966
287.07,3315.416
287.14,3307.407
287.21,3302.727
287.28,3301.004
287.35,3299.158
287.42,3299.035
287.49,3300.758
287.56,3307.899
287.63,3317.142
287.7,3324.668
287.77,3330.965
287.84,3336.896
287.91,3341.47
287.98,3341.47
288.05,3339.121
288.12,3335.66
288.19,3331.088
288.26,3328.001
288.33,3324.174
288.4,3318.253
288.47,3309.131
288.54,3297.682
288.61,3289.812
288.68,3285.388
288.75,3281.089
288.82,3278.634
288.89,3275.565
288.96,3274.216
289.03,3272.254
289.1,3272.254
289.17,3268.452
289.24,3265.142
289.31,3266.49
289.38,3266.613
289.45,3263.917
289.52,3262.324
289.59,3259.262
289.66,3254.242
289.73,3252.528
289.8,3256.69
289.87,3256.445
289.94,3252.773
290.01,3251.427
290.08,3249.837
290.15,3248.369
290.22,3247.268
290.29,3245.557
290.36,3244.089
290.43,3242.622
290.5,3241.766
290.57,3240.178
290.64,3239.811
290.71,3238.956
290.78,3237.857
290.85,3239.323
290.92,3249.837
290.99,3270.046
291.06,3290.057
291.13,3302.358
291.2,3297.804
291.27,3274.462
291.41,3230.775
291.48,3227.48
291.55,3225.284
291.62,3223.454
291.69,3222.113
291.76,3220.772
291.83,3219.431
291.9,3218.456
291.97,3218.091
292.04,3220.285
292.11,3230.53
292.18,3249.959
292.25,3267.594
292.32,3276.916
292.39,3267.226
292.46,3245.678
292.53,3224.064
292.6,3212.973
292.67,3207.373
292.74,3205.06
292.81,3202.383
292.88,3200.072
292.95,3198.37
293.02,3198.005
293.09,3208.224
293.16,3232.972
293.23,3249.225
293.3,3247.39
293.37,3231.385
293.44,3208.103
293.51,3193.63
293.58,3188.892
293.65,3186.463
293.72,3184.521
293.79,3182.943
293.86,3183.064
293.93,3199.586
294.0,3221.626
294.07,3225.894
294.14,3215.166
294.21,3195.088
294.28,3181.729
294.35,3176.877
294.42,3174.573
294.49,3172.269
294.56,3170.694
294.63,3169.967
294.7,3167.422
294.77,3166.938
294.84,3166.332
294.91,3170.936
294.98,3181.001
295.05,3180.516
295.12,3196.06
295.19,3193.022
295.26,3184.399
295.33,3172.512
295.4,3164.152
295.47,3159.431
295.54,3157.858
295.61,3155.559
295.68,3153.261
295.75,3151.447
295.82,3149.391
295.89,3147.458
295.96,3145.403
296.03,3145.041
296.1,3144.074
296.17,3142.746
296.24,3142.625
296.31,3141.176
296.38,3139.848
296.45,3138.036
296.52,3136.708
296.59,3135.019
296.66,3134.053
296.73,3133.209
296.8,3131.399
296.87,3130.073
296.94,3128.264
297.01,3126.455
297.08,3126.575
297.15,3123.321
297.22,3122.237
297.29,3120.791
297.36,3120.189
297.43,3119.587
297.5,3119.706
297.57,3122.237
297.64,3132.123
297.71,3144.195
297.78,3150.48
297.85,3153.14
297.92,3150.48
297.99,3146.733
298.06,3143.47
298.13,3139.364
298.2,3137.915
298.27,3139.726
298.34,3140.813
298.48,3143.47
298.55,3144.557
298.62,3146.008
298.69,3145.645
298.76,3142.867
298.83,3138.64
298.9,3136.588
298.97,3133.933
299.04,3126.817
299.11,3114.89
299.18,3100.215
299.25,3092.527
299.32,3088.566
299.39,3086.886
299.46,3084.726
299.53,3083.287
299.6,3081.608
299.67,3081.008
299.74,3078.49
299.81,3077.172
299.88,3075.854
299.95,3074.655
300.02,3073.578
300.09,3072.619
300.16,3072.859
300.23,3072.379
300.3,3074.895
300.37,3080.169
300.44,3089.046
300.51,3093.487
300.58,3095.769
300.65,3097.331
300.72,3094.809
300.79,3088.446
300.86,3081.008
300.93,3074.775
301.0,3070.223
301.07,3066.871
301.14,3063.281
301.21,3059.931
301.28,3056.104
301.35,3053.116
301.42,3050.368
301.49,3048.576
301.56,3046.426
301.63,3044.874
301.7,3042.725
301.77,3041.532
301.84,3039.981
301.91,3037.953
301.98,3036.879
302.05,3035.447
302.12,3034.255
302.19,3032.943
302.26,3032.466
302.33,3031.275
302.4,3030.202
302.47,3027.818
302.54,3026.269
302.61,3024.84
302.68,3024.483
302.75,3023.054
302.82,3021.148
302.89,3020.791
302.96,3019.005
303.03,3017.934
303.1,3016.268
303.17,3015.555
303.24,3014.841
303.31,3014.722
303.38,3014.245
303.45,3013.413
303.52,3012.581
303.59,3011.272
303.66,3008.894
303.73,3007.705
303.8,3005.804
303.87,3004.378
303.94,3002.002
304.01,3000.814
304.08,2999.507
304.15,2999.27
304.22,2998.082
304.29,2997.845
304.36,2996.777
304.43,2995.827
304.5,2994.047
304.57,2992.148
304.64,2990.724
304.71,2989.42
304.78,2987.878
304.85,2987.404
304.92,2987.048
304.99,2984.914
305.06,2983.017
305.13,2981.24
305.2,2980.173
305.27,2979.462
305.34,2978.751
305.41,2977.686
305.48,2976.027
305.55,2975.08
305.62,2975.435
305.69,2975.198
305.76,2974.015
305.83,2972.712
305.9,2971.884
305.97,2971.291
306.04,2969.28
306.11,2964.548
306.18,2964.075
306.25,2962.893
306.32,2963.602
306.39,2964.548
306.46,2964.666
306.53,2965.494
306.67,2979.581
306.74,2987.878
306.81,2991.555
306.88,2990.843
306.95,2988.708
307.02,2988.708
307.09,2973.304
307.16,2982.069
307.23,2971.765
307.3,2962.301
307.37,2954.502
307.44,2949.306
307.51,2946.237
307.58,2946.592
307.65,2948.362
307.72,2951.077
307.79,2954.62
307.86,2958.992
307.93,2963.247
308.0,2966.795
308.07,2973.541
308.14,2983.729
308.21,2994.047
308.28,2999.151
308.35,2985.151
308.42,2956.628
308.56,2925.612
308.63,2922.67
308.7,2921.611
308.77,2918.552
308.84,2915.377
308.91,2916.788
308.98,2916.318
309.05,2919.258
309.12,2928.202
309.19,2945.411
309.26,2963.011
309.33,2968.925
309.4,2963.129
309.47,2952.14
309.54,2941.872
309.61,2937.864
309.68,2938.924
309.75,2943.406
309.82,2945.884
309.89,2939.278
309.96,2923.14
310.03,2908.208
310.1,2900.341
